Return
-0.018955
0.046758
-0.049473
-0.007402
-0.003879
-0.014868
0.016977
-0.004082
-0.008414
0.007021
-0.008942
-0.003281
0
-0.000852
-0.004854
0.005435
-0.000286
0.01776
-0.019658
-0.012991
-0.010129
-0.031614
0
0
0
0
0
0
0
-0.001647
-0.011309
-0.008509
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.001659
0.000025
0.003532
-0.006703
-0.000288
0.00298
-0.005938
0
0
0
0
0
0
0
0
-0.020991
-0.023876
0.00694
-0.018453
-0.002939
0.017125
-0.000622
0.013387
-0.009393
-0.004879
-0.004008
-0.033589
0.006414
-0.002541
0.005144
0.021504
-0.014133
-0.002165
0.007618
0.002219
0.008674
-0.005409
-0.024475
-0.000367
-0.007239
0.011673
0.012905
-0.010622
0.000232
0.008142
-0.003206
0.007689
0.002631
0.008628
-0.003279
0.038297
0.077928
0.06456
0.093137
-0.043023
-0.109383
0.096755
0.053752
0.05816
-0.131226
-0.0592
-0.036388
0.013122
-0.013544
0.007127
-0.05326
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.017838
0.001196
-0.005918
0.025902
-0.002631
-0.0281
-0.013505
0.001493
0.02131
0.037625
0.006189
0.024407
0.116978
0.080557
-0.053606
0.112077
-0.027523
0.006302
-0.089746
0.032972
-0.018527
-0.016631
0.000336
-0.006302
-0.039748
-0.004346
0
0
-0.003263
0.001959
-0.028389
-0.009109
0.042542
0.014344
0.030656
-0.014983
0.013843
-0.009618
0.000106
0.002506
-0.001974
0.005548
-0.001395
0.000751
-0.016608
-0.002245
0.017375
0.016244
-0.007493
0.022524
-0.032536
0.004146
0.105237
-0.006999
-0.05104
0.116764
0.026314
-0.009254
0.071969
0.037363
0.060285
-0.047838
0.049951
0.007745
0.022606
-0.031938
-0.032164
-0.013112
0.052713
0.02565
0.008458
0.006923
0.022518
0.083865
0.023155
0.155814
0.072218
0.233152
-0.046649
-0.026476
0.001446
-0.01111
-0.118817
-0.057048
0.002399
-0.000188
0.00669
0.0023
-0.000475
-0.014572
0.020193
-0.00635
0.002364
0.016531
0.001651
-0.002465
0.039916
0.013287
0.026752
0.025972
0.020002
0.011099
-0.05027
0.007151
0.060896
-0.020889
0.008193
0.061562
0.037382
-0.059995
0.024186
-0.002522
-0.049057
-0.000138
-0.000957
0.00537
-0.005042
0.004458
0.014459
0.002256
0.024265
-0.007501
-0.005699
-0.004507
-0.004509
-0.01081
0.005858
0.006188
-0.003134
-0.001016
-0.002362
0.00343
-0.004686
-0.001729
0.001249
-0.005721
0
0
-0.003885
-0.000865
-0.00032
0.005967
0.002886
-0.003678
-0.001249
-0.00125
0.018138
-0.001777
0.008679
0.007001
0.023543
0.013359
0.009719
-0.030236
-0.005032
-0.000727
-0.012049
-0.003418
0.010323
-0.017534
0.002081
0.008484
0.000234
-0.000448
0.002262
0.005836
-0.02567
0.018504
0.002168
0.019964
-0.00205
0.000455
0.035779
0.022967
0.044977
0.026964
-0.017145
0.022832
-0.00154
-0.014954
-0.031477
-0.010864
-0.017657
0.017859
0.03085
0.012146
0.001695
-0.007503
0.009478
-0.008033
0.029834
-0.00414
-0.010889
0.013797
-0.004421
0.001273
-0.004661
0.000066
0.033654
0.06623
0.046197
0.004596
-0.026707
0.10756
-0.144775
-0.037665
0.012717
-0.064787
-0.037358
0
0
0
0
0
0.188895
0.037411
-0.081095
0.069462
-0.064948
0.000777
-0.002025
-0.009313
-0.037315
-0.005703
-0.053412
0
0
0
0
0
0
0
0
0
-0.008499
-0.002708
0
-0.000797
0.004299
0.043492
-0.006242
-0.035255
0.023732
-0.039554
0
0
0
0
0
0
0
0
0
0
0.001129
-0.013017
-0.008386
0
-0.111534
0
0
0
0
0
0
0
0
0
0
0
0
0.008912
-0.007689
-0.001819
0.001723
-0.005808
-0.002829
0
-0.012446
-0.000817
0.006875
0.002296
-0.006996
0.006523
0.000453
-0.031403
-0.009071
0.027565
-0.0135
-0.00112
-0.063761
0.004433
0.002351
-0.000335
0.120417
-0.04655
-0.00572
-0.010477
0.009501
0.029648
-0.014089
-0.014557
0.025529
-0.002648
0.026854
-0.023911
0.020519
0.044738
-0.018716
-0.010455
-0.02641
0.003107
-0.004624
-0.022647
-0.003641
-0.000549
0.002615
0.00065
-0.000889
-0.020251
0.007024
-0.000534
0.001311
0.00623
-0.003728
0.000463
-0.026506
0.010918
0.009206
0.013478
-0.006678
-0.007721
0.004647
-0.004829
-0.000331
0.005134
-0.009252
-0.001202
0.013473
-0.014285
0.001836
0.023507
0.010272
-0.046994
0
0
-0.015194
-0.015937
0
-0.008203
-0.003066
0.001522
-0.005116
0
0.02375
-0.014858
-0.036194
-0.004881
0.007014
0.000871
-0.007329
0.001734
0.001463
0.007395
-0.005695
-0.007907
0.002532
0.006723
-0.002523
-0.00884
-0.01024
-0.014417
-0.007261
0.002982
-0.015589
-0.006476
0.00318
0.001845
-0.010834
0.002569
-0.007125
-0.001986
0.003257
-0.001136
0.00061
-0.000958
0.003705
-0.001705
0.01123
0.000466
-0.003389
0.007109
0.008715
0.048123
-0.018943
-0.005013
0.017643
0.088036
0.07878
-0.027984
-0.027012
0.030328
0.011518
0.076401
0.02972
0.138473
-0.116005
-0.090814
-0.025806
0.017243
-0.003215
0.006246
-0.066081
-0.023688
-0.003215
0
-0.00417
-0.000707
-0.001687
-0.003243
-0.000814
-0.002357
0.009167
-0.007976
-0.001272
-0.019626
-0.000603
0.001509
-0.001507
0.000906
-0.002714
0.002383
0.009979
0.007302
0.009557
-0.00572
0.018098
-0.011827
0.004487
0.007563
0.000431
-0.052123
0.012544
0.002719
-0.000603
-0.002111
0.051669
0.005809
-0.012399
0.007318
0.001766
-0.007047
-0.013385
0.017628
-0.001788
0.029522
-0.001148
-0.000399
0.037309
0.024233
0.061215
0.120098
0.05815
0.048596
-0.056658
-0.004178
0.050495
-0.065819
-0.066924
0.028425
-0.022876
0.225351
0.070057
0.056187
0.069045
0.115867
0.074157
0.019872
-0.049515
0.094231
-0.040998
-0.02975
0.025347
0.106538
0.032251
-0.082973
0.027042
-0.037418
0.008935
0.03313
0.055783
0.133584
0.006522
0.626911
-0.297616
0.076128
0.016796
-0.051465
0.043151
-0.006248
-0.032688
-0.001001
-0.010404
0.042174
-0.010746
-0.00905
0.009104
-0.013678
-0.001667
-0.005454
-0.023282
0.006807
-0.001332
0.033313
0.016139
-0.000588
0.009238
0.00396
0.031642
0.072523
0.083931
0.012606
0.004571
-0.011243
0.121565
0.124083
0.061407
0.050829
0.145884
0.114547
-0.084166
0.081517
-0.030147
0.027774
0.040068
0.008069
0.086078
0.155468
0.051918
0.030037
-0.03092
0.045772
0.004335
-0.029014
0.056398
-0.017681
-0.073256
-0.041269
-0.010263
0.015935
0.025307
0.0459
-0.010266
-0.015404
-0.010767
-0.000433
0.035709
0.008701
0.028447
-0.027536
0.019311
0.01932
0.067412
0.028546
0.002316
-0.001122
-0.05664
0.001741
0.009121
0.012611
-0.026552
0.029103
-0.028628
-0.054103
0.007299
0.002732
-0.023102
-0.008342
-0.008143
0
0
0
0
0
0
-0.003227
0.041297
-0.0063
-0.009361
-0.021432
0.022209
-0.010777
-0.017395
0
0
-0.015784
-0.005601
-0.019402
0
0
0
0
-0.000621
-0.016377
0.012204
-0.0051
0.000576
-0.029202
-0.005244
0.017822
-0.011005
-0.000542
-0.010894
0.016737
0.012682
0.046692
0.01249
0.000515
0.04055
0.03145
0.055461
0.023857
-0.016856
0.021088
0.016523
-0.009316
-0.022519
0.017416
-0.036771
0.023159
-0.0053
0.078522
0.025739
-0.023385
-0.035765
0.066943
0.004937
-0.029113
0.010499
-0.008438
-0.000049
-0.01497
0.025846
0.011526
0.032503
0.017459
-0.076338
0.001327
-0.095273
0.006857
0.017097
-0.012743
-0.032298
-0.00881
0
0
0
0
0
0
0
0
0
0
0
-0.019608
0.00798
0.004544
-0.014675
0
0
0.000865
-0.01662
-0.01465
0.020565
0.014097
-0.011467
-0.007018
0.005714
0.031988
-0.002588
0.009823
0.050262
-0.030252
0.007121
0.008432
0.012019
0.023977
0.022025
0.006612
-0.007234
-0.068958
-0.046581
0.006703
0.01465
0.001811
-0.001001
-0.005013
-0.019777
0
0
-0.002589
0.030928
0.019387
-0.00596
0.005731
0.065227
0.029458
0.031079
0.001027
0.005407
-0.031117
0.012119
0.022572
0.011837
0.109748
0.154601
0.002934
0.001116
-0.034001
-0.027084
-0.084324
-0.012705
0.011985
0.009519
0.030699
-0.029854
0.041299
0.05803
0.038772
0.032941
0.02642
0.000981
0.001885
-0.092638
-0.002761
0.067212
-0.001429
0.012242
0.015321
-0.016274
0.020262
0.057432
0.051923
0.041992
-0.039334
0.157256
0.361138
-0.042619
0.152297
-0.022793
0.023861
0.015957
0.079629
0.008844
-0.008837
0.101921
-0.144417
0.033006
-0.01737
-0.002566
0.045631
0.034047
-0.006155
0.209677
-0.020931
0.034927
0.018819
0.048273
0.18838
0.005747
-0.06263
0.038056
0.02983
-0.094295
-0.071834
-0.005045
-0.012942
0.01467
0.014813
-0.002585
-0.010108
-0.023262
0
0
0
0
0
0
0
0
0
0
0
0.001208
-0.007868
-0.016694
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.000547
0.00782
0.018665
-0.041762
0.034933
-0.021892
-0.030623
-0.027203
0
0
0
0
0
0
0
-0.000555
0.006398
0.000621
-0.022086
-0.011766
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04032
-0.008371
0.003038
0.045094
-0.02578
-0.021156
0.073025
0.05762
0.106713
-0.019003
0.008414
0.063369
0.08613
-0.102584
0.072695
-0.027012
0.069184
0.040432
-0.071064
0.009411
0.03244
0.026299
0.00274
0.061148
-0.014621
-0.044655
-0.013726
0.0018
-0.02794
-0.068112
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00709
-0.000999
-0.021479
0.013664
-0.002993
0.009631
-0.008614
-0.002753
-0.021265
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.000492
-0.001971
-0.000918
-0.007555
0
0
0
0
0
0.005204
0.038905
-0.025501
-0.009673
-0.042893
0.001887
-0.000261
0.008258
0.014743
-0.017635
-0.016421
0.004803
0.001153
-0.000324
-0.001194
-0.011725
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.000503
0.002578
-0.000839
-0.00903
0.010277
0.016223
0.01024
-0.014145
0.008385
-0.066748
0
0
0
0
0
0
0
0
0
0
0
0
0.0027
0.003756
0.060405
0.06248
-0.014109
0.00584
-0.069268
-0.023254
-0.006389
0.028773
-0.01309
0.012978
0.003218
-0.003479
-0.031642
0.000857
-0.000583
-0.002279
-0.007013
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.00047
0.005095
0.031475
-0.00845
0.061318
-0.016433
-0.0417
-0.014341
0.007835
-0.008323
-0.002549
-0.004135
-0.010845
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
